ID_Perfume,perfume,brand,is_lokal,Notes
FRGN-17619,no-1-rose-petal-drops,zara,False,"pink pepper, black currant, turkish rose, rose, litchi, amber, vanilla, patchouli"
FRGN-17620,intense,zara,False,"bergamot, mandarin orange, marigold, jasmine, vanilla"
FRGN-17621,true-leather-for-him,zara,False,"bergamot, iris, leather"
FRGN-17622,rabbit,zoologist-perfumes,False,"cinnamon, green leaves, apple, bergamot, carrot, clover, violet, jasmine, biscuit, vanilla, hay, white almond, musk, patchouli"
FRGN-17623,izia-anniversary-edition-2018,sisley,False,"aldehydes, pink pepper, bergamot, rose, lily-of-the-valley, peony, angelica, jasmine, musk, amber, cedar"
FRGN-17624,rose-synactif,shiseido,False,"lemon verbena, lemon, lemongrass, anise, rose, juniper berries, chrysanthemum, jasmine sambac, musk, white woods"
FRGN-17625,ever-bloom-extrait-absolu,shiseido,False,"violet, lotus, cyclamen, rose, gardenia, orange blossom, hinoki wood, musk"
FRGN-17626,pink-happiness,revlon,False,"amalfi lemon, elemi resin, pepper, bergamot, lily-of-the-valley, jasmine, ylang-ylang, musk, vanille, amber, guaiac wood, virginia cedar"
FRGN-17627,miss-rose,phytoderm,False,"flowers, velvet, fruits, woodsy notes"
FRGN-17628,in-tune,oriflame,False,"citruses, spices, woodsy notes, musk"
FRGN-17629,amber-elixir-mystery,oriflame,False,"vanilla, citruses, red lily, amber"
FRGN-17630,une-touche-de-naf-naf,nafnaf,False,"bergamot, iris, jasmine, orchid, lily-of-the-valley, rose, tonka bean, vanilla, musk"
FRGN-17631,black-by-morgan,morgan,False,"pepper, freesia, caramel, coffee, orange blossom, coconut, vanilla, sandalwood, musk"
FRGN-17632,spazio-krizia-donna,krizia,False,"roasted coffee beans, bergamot, green notes, spicy notes, fruity notes, rose, jasmine, carnation, iris, sandalwood, musk, vanilla, amber, caramel"
FRGN-17633,revolution,killer-oud,False,"rosemary, orange blossom, red pepper, bitter orange, neroli, jasmine, orris, ylang-ylang, patchouli, cedarwood, sandalwood, vetiver"
FRGN-17634,fidelis,histoires-de-parfums,False,"coffee, saffron, cardamom, cumin, raspberry, rose, agarwood (oud), amber, patchouli"
FRGN-17635,1926-turandot-puccini-absolu-edp,histoires-de-parfums,False,"narcissus, orange blossom, ginger, pear, carnation, patchouli, jasmine, leather, incense, amber"
FRGN-17636,sandalo,granado,False,"lime, mandarin orange, black pepper, cypriol oil or nagarmotha, guaiac wood, patchouli, sandalwood, musk, cashmere wood"
FRGN-17637,freakincense,coreterno,False,"lime, pink pepper, violet, elemi, incense, cashmeran, labdanum, vetiver, patchouli"
FRGN-17638,dans-ma-bulle-de-musc,carven,False,"ozonic notes, cyclamen, pink pepper, powdery notes, confetti (sugared almonds), lily-of-the-valley, violet, rose, jasmine, musk, milk, patchouli, crystal amber, sandalwood"
FRGN-17639,kilo,axe,False,"basil, mandarin orange, lavender, vanilla, woody notes, sandalwood"
FRGN-17640,basi-homme,armand-basi,False,"lavender, cinnamon, cardamom, tonka bean, nutmeg, incense, lilac, lily-of-the-valley, vanilla, musk, sandalwood, cedar"
FRGN-17641,isis,agonist,False,"peach, citruses, green mandarin, black pepper, anise, heliotrope, nutmeg, ylang-ylang, ginger, lorenox, caramel, vanilla, benzoin, amber, labdanum, musk"
FRGN-17642,zagar,blend-oud,False,"sweet orange, yuzu, coconut, pineapple blossom, orange blossom, almond blossom, strawberry leaf, iris, taif rose, amber, sandalwood, tonka bean, agarwood (oud), vanilla"
FRGN-17643,a-mmare,carthusia,False,"salt, rosemary, bergamot, water notes, mint, musk, cedar, guaiac wood, patchouli"
FRGN-17644,mediterraneo,carthusia,False,"lemon, bergamot, mint, eucalyptus, red thyme, litsea cubeba, sicilian mandarin, wildflowers, jasmine, cardamom, white musk"
FRGN-17645,chevignon-57-for-her,chevignon,False,"peach, rose, rose, violet, jasmine, vanilla, coffee, amber, sandalwood, musk"
FRGN-17646,chevignon-for-men,chevignon,False,"juniper berries, caraway, artemisia, bergamot, basil, green notes, caraway, geranium, carnation, lily-of-the-valley, rose, jasmine, cedar, oakmoss, leather, amber, patchouli, musk"
FRGN-17647,eau-fraiche,monsillage,False,"lemon verbena, lavender, thyme, rosemary, lilac, vetiver"
FRGN-17648,ivory-temptation,the-gate-fragrances-paris,False,"mandarin orange, peach, cardamom, spices, white flowers, clove, rose, cinnamon, tonka bean, sandalwood, cashmere musk"
FRGN-17649,aegean-salt-citrus,theodoros-kalotinis,False,"grapefruit, lemon, salt"
FRGN-17650,oud-abiyad,abdul-karim-al-faransi,False,"white pepper, lemon, sandalwood, musk, leather, indian oud"
FRGN-17651,authentic-moment-man,abercrombie-fitch,False,"apple, cinnamon, cypress, bergamot, neroli, vanilla, sandalwood, musk, amberwood"
FRGN-17652,honey-blossom,aftelier,False,"mimosa, lime (linden blossom), orange blossom, honeysuckle, ambergris, benzoin"
FRGN-17653,greek-horse,alexandria-fragrances,False,"heliotrope, bergamot, cumin, bitter almond, lavender, jasmine, vanilla, sandalwood, amber"
FRGN-17654,x-centric,alfred-dunhill,False,"cypress, green leaves, nutmeg, clary sage, cardamom, grapefruit, cinnamon, cedar, lotus, freesia, rose, guaiac wood, patchouli, musk, ambergris, sandalwood"
FRGN-17655,yasamin,amberfig,False,"jasmine sambac, tonka bean, vanilla, patchouli, siam benzoin"
FRGN-17656,akaba,antonio-visconti,False,"patchouli, artemisia, amalfi lemon, agarwood (oud), sandalwood, virginia cedar, tobacco, tonka bean, vanille, licorice"
FRGN-17657,kashkha-5,arabian-oud,False,"saffron, orange blossom, sandalwood, hibiscus, white musk"
FRGN-17658,bacio-immortale,argos,False,"raspberry, bergamot, pepper, lemon, leather, violet, jasmine, pink pepper, leather, birch, oud, vanilla, musk"
FRGN-17659,creme-de-la-creme,areej-le-dore,False,"ambergris, oud, clary sage, sandalwood, spices, jasmine, rose, ylang-ylang, orris, ambergris, sandalwood, agarwood"
FRGN-17660,paropamiso,arteolfatto,False,"lemon, bergamot, apple, pink pepper, magnolia, bergamot blossom, musk, woody notes, patchouli"
FRGN-17661,santal-carmin,atelier-cologne,False,"saffron, lime, bergamot, sandalwood, guaiac wood, white musk, madagascar vanilla, texas cedar, papyrus"
FRGN-17662,ultimate,baldessarini,False,"pink pepper, bergamot, mandarin orange, magnolia, freesia, jasmine, leather, amber, olibanum, patchouli, labdanum"
FRGN-17663,ambre-maquis,bastide-aix-en-provence,False,"elemi resin, tangerine, labdanum, rose, amber, sandalwood, patchouli"
FRGN-17664,so-hooked-on-carmella,benefit,False,"rhubarb, amalfi lemon, grapefruit, tiare flower, cyclamen, peony, vanille, amber, sandalwood"
FRGN-17665,bentley-for-men,bentley,False,"bay leaf, black pepper, bergamot, rum, cinnamon, woody notes, clary sage, leather, benzoin, patchouli, cedar"
FRGN-17666,momentum-intense,bentley,False,"lavender, elemi, bergamot, ambergris, tonka bean, geranium, amberwood, sandalwood, musk"
FRGN-17667,energizer,boadicea-the-victorious,False,"citruses, grapefruit, petitgrain, lime, bergamot, lemon, orange, musk, vetyver"
FRGN-17668,spring-in-paris,celine-dion,False,"cassia, red currant, mandarin orange, lily-of-the-valley, syringa, jasmine, osmanthus, vanilla, musk"
FRGN-17669,sweet-taboo,chris-collins,False,"cinnamon, cardamom, clary sage, cacao pod, coffee, geranium, vanilla, tonka bean, benzoin, musk"
FRGN-17670,baies-roses-patchouly,adopt-parfums,False,"pink pepper, bergamot, lemon, lavender, pineapple, vanilla, tobacco leaf, patchouli, musk"
FRGN-17671,coal,andrea-maack,False,"pink pepper, juniper berries, sichuan pepper, coal, papyrus, cedar, sandalwood, leather, patchouli"
FRGN-17672,aramis-devin,aramis,False,"galbanum, aldehydes, artemisia, lavender, bergamot, orange, lemon, pine tree needles, carnation, cinnamon, jasmine, caraway, leather, oakmoss, labdanum, patchouli, musk, cedar, amber"
FRGN-17673,aramis-modern-leather,aramis,False,"basil, thyme, geranium, patchouli, leather, oakmoss"
FRGN-17674,midnight-oud,ard-al-zaafaran,False,"oregano, pimento, bergamot, olibanum, opoponax, amber, labdanum, agarwood (oud), leather, sandalwood, patchouli"
FRGN-17675,rozu,aesop,False,"rose, shiso, pink pepper, bergamot, bitter orange, rose, guaiac wood, jasmine, ylang-ylang, sandalowood, vetiver, patchouli, myrrh, musk"
FRGN-17676,tuberose,daniel-josier,False,"nutmeg, spices, tagetes, grapefruit, pink pepper, tuberose, white flowers, ylang-ylang, heliotrope, osmanthus, vanilla flower, white musk, amber, oakmoss"
FRGN-17677,eau-de-passion-men,franck-olivier,False,"peppermint, bergamot, amalfi lemon, pineapple, mandarin orange, geranium, lavender, sage, vetiver, clove, musk, amber, oakmoss"
FRGN-17678,mists-of-time,gallagher-fragrances,False,"candied orange, lime peel, mandarin orange, bergamot, cypress, black currant, patchouli, birch, leather, tobacco, mineral notes, musk, vanilla"
FRGN-17679,ambre-sauvage-absolu-2020,goutal,False,"lavender, red fruits, vanilla, iris, blackwood, styrax, patchouli"
FRGN-17680,eau-du-fier,goutal,False,"bitter orange, mint, tea, salt, osmanthus, clove, birch"
FRGN-17681,hm,hanae-mori,False,"amalfi lemon, black currant, lavender, green notes, jasmine, iris, rose, lily-of-the-valley, vanille, tonka bean, chocolate, sandalwood, amber, oak moss, virginia cedar"
FRGN-17682,devil-s-intrigue,haute-fragrance-company-hfc,False,"osmanthus, white tea, sandalwood, orange blossom, vanilla, cashmeran, woody notes"
FRGN-17683,sunmusk,haute-fragrance-company-hfc,False,"plum tree, bergamot, pink pepper, white dahlia, neroli, white musk, ambergris, ash, woody notes"
FRGN-17684,empire-intense,hinode,False,"cardamom, lavender, bergamot, elemi, violet, geranium, cashmeran, amber, vetiver"
FRGN-17685,wonder-woman-80th-anniversary-limited-edition-fragrance,house-of-sillage,False,"bergamot, davana, pink pepper, raspberry, orris, caramel, jasmine, vanilla, musk, amber"
FRGN-17686,iris-des-champs,houbigant,False,"lily-of-the-valley, bergamot, pink pepper, pear, rose, iris, ylang-ylang, jasmine, musk, woody notes, sandalwood, vanilla, amber"
FRGN-17687,oud-or,houbigant,False,"rose, raspberry, orange blossom, saffron, labdanum, geranium, iso e super, cashmeran, patchouli, oud, guaiac wood, cedar, vanilla"
FRGN-17688,romantica-exotica,anna-sui,False,"grapefruit, lemon, black currant, jasmine, lotus, neroli, cottonwood (poplar), gardenia, sandalwood"
FRGN-17689,eau-fresh,jacques-bogart,False,"tarragon, grapefruit, amalfi lemon, pineapple, mandarin orange, anise, galbanum, geranium, lavender, jasmine, rosemary, lily-of-the-valley, nutmeg, coriander, pine, vetyver, oak moss, patchouli"
FRGN-17690,fath-de-fath-1993,jacques-fath,False,"peach, plum, pear, black currant, cassia, tangerine, mandarin orange, green notes, lemon, bergamot, tuberose, heliotrope, orange blossom, rose, jasmine, lily-of-the-valley, vanilla, amber, benzoin, tonka bean, patchouli, cedar, musk"
FRGN-17691,jaguar-vision-ii,jaguar,False,"watermelon, green apple, coriander, sea notes, white pepper, geranium, cedar, patchouli, lorenox"
FRGN-17692,cassandra-rose-jasmin,jeanne-arthes,False,"jasmine tea, pear, bitter orange, freesia, jasmine, rose, magnolia, white peach, musk, white cedar extract, amber"
FRGN-17693,fuel-power-for-women,jeanne-arthes,False,"apricot, mandarin orange, orange blossom, jasmine, marshamallow, vanila, caramel, patchouli"
FRGN-17694,xx-artisan-teal,john-varvatos,False,"lemon, rosemary, water lily, pink pepper, sea salt, musk, driftwood"
FRGN-17695,oudh-al-junaid,junaid-jamshed,False,"leather, agarwood (oud), lemon, woody notes, leather, musk"
FRGN-17696,tobacco-leaf,just-jack,False,"tobacco, spicy notes, tobacco, vanilla, tonka, cacao, dried fruits, woody notes"
FRGN-17697,jako,karl-lagerfeld,False,"plum, grapefruit, bergamot, mandarin orange, indian ginger, brazilian rosewood, cardamom, incense, leather, sandalwood, musk"
FRGN-17698,hello-kitty-woman,koto-parfums,False,"licorice, red apple, grapefruit, frangipani, raspberry, tincture of rose, vanille, woodsy notes, musk"
FRGN-17699,lefko,korres,False,"lily of the valley, peony, rose, musk, powdery notes, white sandalwood"
FRGN-17700,ototemo,l-acqua-di-fiori,False,"cardamom, green notes, lemon, sweet orange, floral notes, hyacinth, iris, jasmine, rose, musk, sandalwood, cedar, amber"
FRGN-17701,pivoine-flora-eau-de-parfum,l-occitane-en-provence,False,"green notes, bergamot, grapefruit, peony, magnolia, violet, vanille, musk, virginia cedar"
FRGN-17702,arlesienne,l-occitane-en-provence,False,"saffron, galbanum, bergamot, may rose, violet leaf, white musk, ambroxan, sandalwood, ambrette (musk mallow)"
FRGN-17703,olinda,l-occitane-au-bresil,False,"green apple, mandarin orange, cassis, hog plum, floral notes, green notes, vanila, sandalowood, amber"
FRGN-17704,tempore-uomo,laura-biagiotti,False,"hazelnut, pineapple, lavender, yuzu, melon, pepper, anise, cypress, lemon, neroli, carnation, rose, cinnamon, pepper, lily-of-the-valley, white cardamom, jasmine, coriander, tonka bean, guaiac wood, incense, cedar, vetiver, sandalwood, patchouli, musk"
FRGN-17705,rose-oud,laurence-dumont,False,"saffron, rose, agarwood (oud), leather"
FRGN-17706,upper-ten-for-her,lubin,False,"grapes, elemi resin, wormwood, bergamot, raspberry, sichuan pepper, bulgarian rose, incense, precious woods, dark chocolate, amber"
FRGN-17707,ambre-dore,maitre-parfumeur-et-gantier,False,"styrax, clary sage, geranium, ambergris, agarwood (oud), coriander, saffron, myrrh, sandalwood, vetiver"
FRGN-17708,secrete-datura,maitre-parfumeur-et-gantier,False,"heliotrope, amalfi lemon, lily-of-the-valley, datura, honeysuckle, jasmine, african orange flower, iris, vanille, mexican chocolate, sandalwood"
FRGN-17709,hanbury,maria-candida-gentile,False,"bitter orange, orange, lime, mimosa, calycanthus, white honey, benzoin, musk"
FRGN-17710,opulence,marks-spencer,False,"orange, ginger, orchid, pepper, vanilla, vetiver"
FRGN-17711,un-coeur-en-mai,mdci-parfums,False,"galbanum, melon, bergamot, petitgrain, black currant, mimosa, rose, geranium, pepper, coriander, musk"
FRGN-17712,mercedes-benz-intense,mercedes-benz,False,"violet leaf, lemon, calabrian bergamot, italian mandarin, violet, bourbon pepper, nutmeg, galbanum, bourbon vetiver, cedar, cetalox, patchouli"
FRGN-17713,the-move,mercedes-benz,False,"apple blossom, grapefruit, cardamom, sea notes, salt, geranium, tonka bean, balsam fir"
FRGN-17714,black-leather-by-honorine-blanc,mercedes-benz,False,"suede, orris, bergamot, incense, patchouli, sage, amber, leather, labdanum"
FRGN-17715,chacal,milton-lloyd,False,"plum, coriander, brazilian rosewood, pomelo, anise, tuberose, honey, orange blossom, cinnamon, rose, wild berries, citruses, oriental notes, woody notes"
FRGN-17716,summertime,milton-lloyd,False,"green tea, bergamot, freesia, jasmine, orchid, rose, patchouli, musk"
FRGN-17717,habanita-eau-de-parfum,molinard,False,"mastic or lentisque, geranium, petitgrain, nutmeg, heliotrope, vetiver, ylang-ylang, taif rose, cedar, mimosa, jasmine, vanilla, amber, sandalwood, oakmoss, musk, patchouli"
FRGN-17718,figue-eau-de-parfum,molinard,False,"fig, lemon, black currant, green leaves, floral notes, jasmine sambac, cedar, musk, amberwood"
FRGN-17719,suede-orris-eau-de-parfum,molton-brown,False,"black pepper, mandarin orange, olibanum, tuscan iris, rose, jasmine, suede, vanilla, benzoin, labdanum"
FRGN-17720,tuberose,monotheme-venezia,False,"coconut, petitgrain, tuberose, white flowers, vanilla, amber, cedar"
FRGN-17721,number-one-intense,nicolai-parfumeur-createur,False,"galbanum, tagetes, black currant, tuberose, jasmine, ylang-ylang, orange blossom, black currant leaf, rose, sandalwood, amber, musk"
FRGN-17722,chambre-noire,olfactive-studio,False,"pink pepper, plum, incense, violet, papyrus, jasmine, leather, sandalwood, patchouli, vanille, musk"
FRGN-17723,bronzo,omnia-profumi,False,"cloves, vanilla, caramel, cinnamon, madagascar vanilla, peach blossom, cloves, amber, tobacco blossom, leather"
FRGN-17724,can-can-burlesque,paris-hilton,False,"raspberry, nectarine, cassis, clementine, wild orchid, orange blossom, musk, white woods"
FRGN-17725,luxe-rush,paris-hilton,False,"sicilian bergamot, pink peony, tyger lily, tuberose, frangipani, patchouli, milk mousse, sandalwood"
FRGN-17726,samba-for-men,perfumer-s-workshop,False,"lavender, bergamot, freesia, ylang-ylang, cedar, musk"
FRGN-17727,patchouli-nosy-be,perris-monte-carlo,False,"patchouli, pink pepper, cacao, labdanum, patchouli, vanilla, sandalwood, cedar"
FRGN-17728,a-flor-mais-rosa-do-meu-jardim,quem-disse-berenice,False,"floral notes, cassia, rose, caramel, tonka bean"
FRGN-17729,atomica,robert-piguet,False,"elemi, ginger, cypriol oil or nagarmotha, cedar, vetiver, olibanum, woody notes, guaiac wood, amber, musk"
FRGN-17730,cravache-2007,robert-piguet,False,"petitgrain, lemon, mandarin orange, lavender, clary sage, nutmeg, oakmoss, vetiver, patchouli"
FRGN-17731,bois-noir,robert-piguet,False,"guaiac wood, cedar, sandalwood, patchouli, resins, labdanum, musk"
FRGN-17732,fleur-de-figuier-eau-de-parfum,roger-gallet,False,"fig nectar, fig, fig leaf, patchouli, woodsy notes, fig nectar, musk"
FRGN-17733,rose-imaginaire,roger-gallet,False,"big strawberry, tangerine, violet, jasmine, patchouli, sandalwood"
FRGN-17734,ylang,roger-gallet,False,"mandarin orange, orange, bergamot, ylang-ylang, tiare flower, orange blossom, musk, vanilla, cedar"
FRGN-17735,uno,roccobarocco,False,"peach, yellow mandarin, bergamot, ylang-ylang, orange blossom, jasmine sambac, hyacinth, lily-of-the-valley, oakmoss, sandalwood, amber, musk, patchouli, vanilla"
FRGN-17736,sheer-stella-2006,stella-mccartney,False,"amalfi lemon, granny smith apple, rose, amber"
FRGN-17737,ambrecuir,sultan-pasha-attars,False,"butter, amber, saffron, honey, orris root, tonka bean, suede, tobacco, cacao, java vetiver oil, black amber, ambergris, labdanum, tonka bean, musk, siam benzoin, vanilla, incense, opoponax, beeswax, hyrax, sandalwood, civet, juniper"
